order_id,date,product_category,region,channel,quantity,unit_price,revenue,cost,profit,profit_margin,customer_id,is_returned,marketing_spend,customer_age_group
ORD-00213-2067,2022-08-02,Beauty & Personal Care,Dhaka,Store,1,1613.74,1613.74,935.97,677.77,0.46,CUST-5953,0,1656.18,55+
ORD-00214-2068,2022-08-03,Home & Garden,Chittagong,Online,12,3787.22,45446.59,31812.61,13633.98,0.334,CUST-6673,0,1374.92,18-24
ORD-00214-2069,2022-08-03,Home & Garden,Rajshahi,Marketplace,5,3920.03,19600.13,13720.09,5880.04,0.327,CUST-4080,0,419.83,45-54
ORD-00214-2070,2022-08-03,Food & Beverage,Rajshahi,Mobile App,14,817.43,11443.99,6294.19,5149.79,0.453,CUST-4052,0,622.7,45-54
ORD-00214-2071,2022-08-03,Clothing,Chittagong,Mobile App,14,2482.34,34752.82,21546.75,13206.07,0.416,CUST-7387,0,736.46,35-44
ORD-00214-2072,2022-08-03,Beauty & Personal Care,Dhaka,Marketplace,5,1474.9,7374.49,4277.2,3097.29,0.389,CUST-6224,0,401.41,25-34
ORD-00214-2073,2022-08-03,Clothing,Rajshahi,Marketplace,8,2770.82,22166.55,13743.26,8423.29,0.405,CUST-5027,0,1667.78,25-34
ORD-00214-2074,2022-08-03,Sports & Fitness,Sylhet,Store,5,4108.58,20542.88,14790.87,5752.01,0.249,CUST-9590,0,2949.32,45-54
ORD-00214-2075,2022-08-03,Sports & Fitness,Chittagong,Online,9,4609.94,41489.45,29872.4,11617.04,0.302,CUST-8623,0,202.7,55+
ORD-00214-2076,2022-08-03,Clothing,Dhaka,Store,8,2163.2,17305.57,10729.45,6576.12,0.432,CUST-5789,0,2771.36,18-24
ORD-00215-2077,2022-08-04,Beauty & Personal Care,Sylhet,Mobile App,9,1449.8,13048.19,7567.95,5480.24,0.437,CUST-8696,0,1912.53,18-24
ORD-00215-2078,2022-08-04,Clothing,Dhaka,Store,4,2081.69,8326.75,5162.58,3164.16,0.395,CUST-2836,0,863.09,35-44
ORD-00215-2079,2022-08-04,Sports & Fitness,Mymensingh,Online,9,4501.58,40514.22,29170.24,11343.98,0.244,CUST-4344,0,1504.61,35-44
ORD-00215-2080,2022-08-04,Home & Garden,Dhaka,Online,12,3115.08,37380.92,26166.64,11214.28,0.325,CUST-3586,0,786.12,35-44
ORD-00215-2081,2022-08-04,Clothing,Chittagong,Mobile App,2,3009.85,6019.69,3732.21,2287.48,0.331,CUST-4740,0,1770.04,35-44
ORD-00215-2082,2022-08-04,Electronics,Sylhet,Online,4,16904.8,67619.2,52742.98,14876.22,0.253,CUST-3804,0,993.98,35-44
ORD-00215-2083,2022-08-04,Electronics,Dhaka,Mobile App,1,17389.74,17389.74,13564.0,3825.74,0.24,CUST-1027,0,1147.96,45-54
ORD-00215-2084,2022-08-04,Electronics,Sylhet,Online,6,18401.59,110409.57,86119.46,24290.11,0.209,CUST-6027,0,2561.82,25-34
ORD-00216-2085,2022-08-05,Electronics,Dhaka,Online,13,15432.4,200621.24,156484.57,44136.67,0.238,CUST-5282,0,1130.92,35-44
ORD-00216-2086,2022-08-05,Electronics,Dhaka,Mobile App,11,14883.95,163723.43,127704.28,36019.15,0.224,CUST-7352,0,294.2,18-24
ORD-00216-2087,2022-08-05,Electronics,Sylhet,Online,7,12920.39,90442.72,70545.32,19897.4,0.196,CUST-1227,0,2625.1,35-44
ORD-00216-2088,2022-08-05,Beauty & Personal Care,Rajshahi,Online,12,1540.37,18484.39,10720.94,7763.44,0.474,CUST-2101,1,2170.59,25-34
ORD-00217-2089,2022-08-06,Clothing,Dhaka,Marketplace,3,2571.71,7715.12,4783.38,2931.75,0.421,CUST-8598,0,2926.47,35-44
ORD-00217-2090,2022-08-06,Food & Beverage,Mymensingh,Store,9,698.39,6285.47,3457.01,2828.46,0.48,CUST-5882,0,874.08,18-24
ORD-00217-2091,2022-08-06,Clothing,Chittagong,Mobile App,3,2191.8,6575.39,4076.74,2498.65,0.405,CUST-3459,0,473.14,35-44
ORD-00217-2092,2022-08-06,Clothing,Chittagong,Online,14,3050.12,42701.71,26475.06,16226.65,0.401,CUST-1002,0,1478.16,35-44
ORD-00218-2093,2022-08-07,Food & Beverage,Dhaka,Mobile App,9,699.73,6297.53,3463.64,2833.89,0.442,CUST-7258,0,2346.15,45-54
ORD-00218-2094,2022-08-07,Sports & Fitness,Chittagong,Online,2,4369.18,8738.36,6291.62,2446.74,0.272,CUST-3157,0,231.55,25-34
ORD-00218-2095,2022-08-07,Food & Beverage,Mymensingh,Mobile App,2,978.77,1957.54,1076.65,880.9,0.407,CUST-1835,0,216.86,18-24
ORD-00218-2096,2022-08-07,Food & Beverage,Dhaka,Online,3,673.25,2019.74,1110.86,908.89,0.484,CUST-1453,0,548.05,25-34
ORD-00219-2097,2022-08-08,Home & Garden,Rajshahi,Mobile App,1,3826.79,3826.79,2678.76,1148.04,0.337,CUST-4402,0,227.61,18-24
ORD-00219-2098,2022-08-08,Food & Beverage,Sylhet,Mobile App,10,919.54,9195.42,5057.48,4137.94,0.436,CUST-7226,1,1074.13,25-34
ORD-00219-2099,2022-08-08,Electronics,Dhaka,Online,3,15954.72,47864.15,37334.04,10530.11,0.209,CUST-2015,0,1351.75,35-44
ORD-00219-2100,2022-08-08,Sports & Fitness,Sylhet,Online,11,4868.81,53556.93,38560.99,14995.94,0.247,CUST-9813,0,324.53,45-54
ORD-00219-2101,2022-08-08,Books & Stationery,Chittagong,Store,5,581.02,2905.11,1452.55,1452.55,0.46,CUST-9776,0,2889.16,25-34
ORD-00219-2102,2022-08-08,Beauty & Personal Care,Rajshahi,Mobile App,13,1813.91,23580.77,13676.85,9903.92,0.479,CUST-6190,0,1332.05,25-34
ORD-00219-2103,2022-08-08,Electronics,Rajshahi,Mobile App,1,15382.22,15382.22,11998.14,3384.09,0.197,CUST-1017,0,1691.5,25-34
ORD-00219-2104,2022-08-08,Home & Garden,Chittagong,Marketplace,5,3722.57,18612.86,13029.0,5583.86,0.317,CUST-6133,0,2547.64,35-44
ORD-00219-2105,2022-08-08,Electronics,Rajshahi,Mobile App,1,18329.16,18329.16,14296.75,4032.42,0.224,CUST-7782,0,1338.37,18-24
ORD-00220-2106,2022-08-09,Sports & Fitness,Rajshahi,Online,9,3916.52,35248.71,25379.07,9869.64,0.273,CUST-5525,0,1757.28,35-44
ORD-00220-2107,2022-08-09,Electronics,Sylhet,Store,4,16362.28,65449.11,51050.31,14398.8,0.194,CUST-1677,0,1782.82,35-44
ORD-00220-2108,2022-08-09,Clothing,Khulna,Mobile App,13,2004.92,26063.92,16159.63,9904.29,0.333,CUST-6860,1,2528.35,45-54
ORD-00220-2109,2022-08-09,Sports & Fitness,Dhaka,Online,13,4551.47,59169.09,42601.74,16567.34,0.274,CUST-3631,0,2855.11,35-44
ORD-00220-2110,2022-08-09,Beauty & Personal Care,Rajshahi,Marketplace,7,2218.21,15527.49,9005.94,6521.55,0.401,CUST-5258,0,1801.88,45-54
ORD-00220-2111,2022-08-09,Sports & Fitness,Sylhet,Online,4,4069.25,16277.0,11719.44,4557.56,0.3,CUST-4948,0,763.54,25-34
ORD-00220-2112,2022-08-09,Food & Beverage,Dhaka,Online,13,920.28,11963.64,6580.0,5383.64,0.458,CUST-5174,0,1878.41,45-54
ORD-00221-2113,2022-08-10,Clothing,Chittagong,Store,14,2261.75,31664.54,19632.01,12032.52,0.406,CUST-3805,0,2110.1,18-24
ORD-00221-2114,2022-08-10,Electronics,Rajshahi,Marketplace,2,16472.55,32945.11,25697.18,7247.92,0.206,CUST-6060,0,1810.24,25-34
ORD-00221-2115,2022-08-10,Books & Stationery,Dhaka,Mobile App,12,482.48,5789.72,2894.86,2894.86,0.477,CUST-9155,0,2016.18,55+
ORD-00221-2116,2022-08-10,Food & Beverage,Chittagong,Online,14,754.6,10564.36,5810.4,4753.96,0.46,CUST-4763,0,754.26,18-24
ORD-00221-2117,2022-08-10,Home & Garden,Khulna,Online,4,4275.42,17101.66,11971.16,5130.5,0.307,CUST-8371,0,2313.72,25-34
ORD-00221-2118,2022-08-10,Home & Garden,Dhaka,Marketplace,5,3474.26,17371.31,12159.92,5211.39,0.271,CUST-4562,0,756.05,45-54
ORD-00221-2119,2022-08-10,Home & Garden,Dhaka,Store,1,3578.78,3578.78,2505.15,1073.63,0.317,CUST-7266,0,366.33,45-54
ORD-00221-2120,2022-08-10,Electronics,Chittagong,Online,5,16052.39,80261.97,62604.34,17657.63,0.193,CUST-5438,0,2616.42,18-24
ORD-00221-2121,2022-08-10,Beauty & Personal Care,Dhaka,Mobile App,11,1529.36,16822.97,9757.32,7065.65,0.426,CUST-3930,0,2435.38,45-54
ORD-00221-2122,2022-08-10,Food & Beverage,Chittagong,Store,5,863.77,4318.87,2375.38,1943.49,0.456,CUST-6622,0,2967.46,35-44
ORD-00221-2123,2022-08-10,Electronics,Rajshahi,Store,4,17531.62,70126.49,54698.66,15427.83,0.246,CUST-6973,0,2382.86,25-34
ORD-00221-2124,2022-08-10,Clothing,Khulna,Online,2,2866.35,5732.69,3554.27,2178.42,0.337,CUST-3534,0,2187.44,25-34
ORD-00221-2125,2022-08-10,Clothing,Mymensingh,Online,8,2296.05,18368.36,11388.38,6979.98,0.393,CUST-3694,0,894.25,25-34
ORD-00222-2126,2022-08-11,Beauty & Personal Care,Mymensingh,Online,11,2130.23,23432.56,13590.88,9841.67,0.436,CUST-1260,0,718.67,45-54
ORD-00222-2127,2022-08-11,Food & Beverage,Dhaka,Mobile App,2,962.32,1924.63,1058.55,866.08,0.503,CUST-5495,0,1726.56,25-34
ORD-00222-2128,2022-08-11,Food & Beverage,Sylhet,Online,10,890.22,8902.17,4896.19,4005.98,0.389,CUST-6659,0,1293.16,25-34
ORD-00222-2129,2022-08-11,Food & Beverage,Khulna,Store,5,643.12,3215.62,1768.59,1447.03,0.49,CUST-8601,1,1535.62,18-24
ORD-00222-2130,2022-08-11,Electronics,Khulna,Online,5,15854.44,79272.21,61832.32,17439.89,0.242,CUST-4960,0,1665.32,45-54
ORD-00222-2131,2022-08-11,Sports & Fitness,Sylhet,Mobile App,8,4747.4,37979.23,27345.04,10634.18,0.292,CUST-1968,1,643.27,45-54
ORD-00222-2132,2022-08-11,Electronics,Mymensingh,Mobile App,1,16031.71,16031.71,12504.74,3526.98,0.201,CUST-8097,0,1924.34,35-44
ORD-00222-2133,2022-08-11,Clothing,Chittagong,Online,1,2700.85,2700.85,1674.53,1026.32,0.424,CUST-4293,0,227.78,55+
ORD-00222-2134,2022-08-11,Sports & Fitness,Dhaka,Mobile App,5,4005.76,20028.82,14420.75,5608.07,0.262,CUST-2903,0,717.37,45-54
ORD-00222-2135,2022-08-11,Food & Beverage,Sylhet,Online,12,718.3,8619.62,4740.79,3878.83,0.503,CUST-8203,0,947.06,35-44
ORD-00223-2136,2022-08-12,Home & Garden,Dhaka,Marketplace,1,3951.29,3951.29,2765.91,1185.39,0.329,CUST-9699,0,925.73,35-44
ORD-00223-2137,2022-08-12,Clothing,Sylhet,Online,6,2020.7,12124.21,7517.01,4607.2,0.435,CUST-6514,0,342.33,45-54
ORD-00223-2138,2022-08-12,Sports & Fitness,Dhaka,Store,8,4274.37,34194.93,24620.35,9574.58,0.303,CUST-4496,1,2389.73,25-34
ORD-00223-2139,2022-08-12,Clothing,Chittagong,Online,9,2505.95,22553.56,13983.21,8570.35,0.405,CUST-9532,0,2351.75,25-34
ORD-00223-2140,2022-08-12,Food & Beverage,Rajshahi,Online,9,967.47,8707.23,4788.97,3918.25,0.514,CUST-1530,0,1522.96,55+
ORD-00223-2141,2022-08-12,Food & Beverage,Chittagong,Mobile App,12,759.31,9111.67,5011.42,4100.25,0.476,CUST-1711,1,1434.87,45-54
ORD-00224-2142,2022-08-13,Food & Beverage,Mymensingh,Online,5,847.48,4237.42,2330.58,1906.84,0.432,CUST-8597,0,377.11,25-34
ORD-00224-2143,2022-08-13,Beauty & Personal Care,Chittagong,Mobile App,5,1866.23,9331.15,5412.06,3919.08,0.421,CUST-6297,0,2369.2,25-34
ORD-00224-2144,2022-08-13,Food & Beverage,Chittagong,Online,3,994.81,2984.42,1641.43,1342.99,0.468,CUST-2128,0,710.79,18-24
ORD-00224-2145,2022-08-13,Clothing,Khulna,Mobile App,3,3121.12,9363.37,5805.29,3558.08,0.352,CUST-8261,0,2179.74,25-34
ORD-00224-2146,2022-08-13,Home & Garden,Dhaka,Mobile App,1,3218.47,3218.47,2252.93,965.54,0.27,CUST-3260,1,2795.53,35-44
ORD-00225-2147,2022-08-14,Electronics,Dhaka,Online,10,12995.04,129950.43,101361.33,28589.09,0.202,CUST-6658,0,2010.99,25-34
ORD-00225-2148,2022-08-14,Food & Beverage,Sylhet,Online,4,811.47,3245.88,1785.23,1460.65,0.472,CUST-4903,0,378.22,25-34
ORD-00225-2149,2022-08-14,Clothing,Chittagong,Online,1,2743.72,2743.72,1701.11,1042.61,0.401,CUST-7786,0,1042.86,35-44
ORD-00225-2150,2022-08-14,Food & Beverage,Dhaka,Store,4,879.07,3516.27,1933.95,1582.32,0.412,CUST-3516,0,1502.01,25-34
ORD-00225-2151,2022-08-14,Sports & Fitness,Khulna,Online,7,4154.61,29082.28,20939.24,8143.04,0.317,CUST-8171,1,281.73,35-44
ORD-00225-2152,2022-08-14,Clothing,Sylhet,Mobile App,3,3008.09,9024.28,5595.05,3429.23,0.355,CUST-5541,0,2024.46,35-44
ORD-00226-2153,2022-08-15,Food & Beverage,Rajshahi,Online,5,808.64,4043.18,2223.75,1819.43,0.486,CUST-4683,0,1389.4,55+
ORD-00226-2154,2022-08-15,Home & Garden,Sylhet,Mobile App,11,2840.49,31245.34,21871.74,9373.6,0.268,CUST-6355,0,2160.8,45-54
ORD-00226-2155,2022-08-15,Electronics,Mymensingh,Mobile App,7,12399.19,86794.34,67699.58,19094.75,0.211,CUST-9395,1,484.94,18-24
ORD-00226-2156,2022-08-15,Food & Beverage,Dhaka,Online,7,949.67,6647.72,3656.25,2991.47,0.511,CUST-1355,0,1841.58,25-34
ORD-00226-2157,2022-08-15,Sports & Fitness,Dhaka,Mobile App,11,4681.46,51496.02,37077.14,14418.89,0.249,CUST-4624,0,1437.5,25-34
ORD-00226-2158,2022-08-15,Sports & Fitness,Chittagong,Store,1,3502.34,3502.34,2521.69,980.66,0.303,CUST-1834,0,797.44,25-34
ORD-00226-2159,2022-08-15,Clothing,Khulna,Online,6,2535.72,15214.31,9432.87,5781.44,0.379,CUST-9151,0,2572.88,18-24
ORD-00227-2160,2022-08-16,Beauty & Personal Care,Chittagong,Online,9,1942.47,17482.27,10139.72,7342.55,0.365,CUST-9496,0,1830.53,25-34
ORD-00227-2161,2022-08-16,Books & Stationery,Rajshahi,Mobile App,1,557.33,557.33,278.66,278.66,0.524,CUST-2459,0,1965.19,45-54
ORD-00227-2162,2022-08-16,Beauty & Personal Care,Chittagong,Online,9,2076.84,18691.53,10841.09,7850.44,0.362,CUST-6238,0,555.52,25-34
ORD-00227-2163,2022-08-16,Electronics,Rajshahi,Marketplace,11,14848.53,163333.86,127400.41,35933.45,0.196,CUST-7630,0,1564.93,35-44
ORD-00228-2164,2022-08-17,Electronics,Khulna,Mobile App,6,13223.89,79343.36,61887.82,17455.54,0.238,CUST-9734,1,1535.74,45-54
ORD-00228-2165,2022-08-17,Home & Garden,Chittagong,Marketplace,4,3815.31,15261.24,10682.87,4578.37,0.296,CUST-4427,0,2175.59,35-44
ORD-00228-2166,2022-08-17,Electronics,Chittagong,Mobile App,10,15816.74,158167.38,123370.56,34796.82,0.221,CUST-6527,0,1373.29,25-34
ORD-00228-2167,2022-08-17,Sports & Fitness,Dhaka,Mobile App,9,3542.97,31886.77,22958.48,8928.3,0.269,CUST-2128,0,1532.33,45-54
ORD-00228-2168,2022-08-17,Food & Beverage,Chittagong,Mobile App,10,998.3,9983.01,5490.65,4492.35,0.404,CUST-6039,0,1812.19,55+
ORD-00228-2169,2022-08-17,Beauty & Personal Care,Dhaka,Online,10,2064.7,20647.02,11975.27,8671.75,0.378,CUST-2280,0,2444.22,25-34
ORD-00228-2170,2022-08-17,Food & Beverage,Khulna,Mobile App,10,850.94,8509.37,4680.16,3829.22,0.442,CUST-9653,0,1843.56,25-34
ORD-00228-2171,2022-08-17,Clothing,Dhaka,Marketplace,2,2771.97,5543.93,3437.24,2106.69,0.375,CUST-3950,0,2777.89,25-34
ORD-00228-2172,2022-08-17,Clothing,Khulna,Mobile App,1,2223.36,2223.36,1378.48,844.88,0.33,CUST-1642,0,2611.69,35-44
ORD-00229-2173,2022-08-18,Clothing,Dhaka,Marketplace,13,2369.89,30808.61,19101.34,11707.27,0.379,CUST-9015,0,2409.94,25-34
ORD-00229-2174,2022-08-18,Clothing,Khulna,Store,9,2671.43,24042.89,14906.59,9136.3,0.421,CUST-8993,0,294.76,45-54
ORD-00229-2175,2022-08-18,Electronics,Sylhet,Store,9,12555.63,113000.65,88140.51,24860.14,0.246,CUST-3764,0,1904.79,55+
ORD-00230-2176,2022-08-19,Sports & Fitness,Chittagong,Store,7,3745.34,26217.38,18876.52,7340.87,0.245,CUST-8331,0,1421.66,25-34
ORD-00230-2177,2022-08-19,Clothing,Dhaka,Online,14,3063.07,42883.01,26587.46,16295.54,0.363,CUST-5610,0,684.15,35-44
ORD-00230-2178,2022-08-19,Books & Stationery,Chittagong,Online,2,467.04,934.09,467.04,467.04,0.481,CUST-3392,0,1014.66,35-44
ORD-00230-2179,2022-08-19,Sports & Fitness,Chittagong,Marketplace,7,4550.84,31855.87,22936.22,8919.64,0.272,CUST-3707,0,1298.04,35-44
ORD-00230-2180,2022-08-19,Food & Beverage,Chittagong,Mobile App,14,891.31,12478.3,6863.06,5615.23,0.406,CUST-2867,0,1061.41,25-34
ORD-00230-2181,2022-08-19,Food & Beverage,Khulna,Online,3,844.5,2533.49,1393.42,1140.07,0.449,CUST-8689,0,2381.83,35-44
ORD-00230-2182,2022-08-19,Clothing,Dhaka,Marketplace,4,2973.77,11895.09,7374.95,4520.13,0.378,CUST-6464,0,2190.17,45-54
ORD-00231-2183,2022-08-20,Electronics,Chittagong,Mobile App,9,14627.94,131651.43,102688.11,28963.31,0.195,CUST-1720,0,2632.53,35-44
ORD-00231-2184,2022-08-20,Electronics,Chittagong,Online,9,17146.55,154318.92,120368.75,33950.16,0.213,CUST-8046,0,1531.92,35-44
ORD-00231-2185,2022-08-20,Clothing,Sylhet,Store,7,2363.0,16540.97,10255.4,6285.57,0.431,CUST-9616,0,2234.21,55+
ORD-00231-2186,2022-08-20,Clothing,Sylhet,Mobile App,13,2061.45,26798.91,16615.32,10183.59,0.416,CUST-1637,0,1356.48,25-34
ORD-00231-2187,2022-08-20,Food & Beverage,Rajshahi,Store,7,656.11,4592.78,2526.03,2066.75,0.402,CUST-5238,0,770.6,45-54
ORD-00232-2188,2022-08-21,Clothing,Chittagong,Mobile App,9,2358.04,21222.35,13157.86,8064.49,0.333,CUST-1203,1,1008.23,25-34
ORD-00232-2189,2022-08-21,Food & Beverage,Mymensingh,Online,13,993.6,12916.8,7104.24,5812.56,0.477,CUST-8887,0,2054.96,25-34
ORD-00232-2190,2022-08-21,Books & Stationery,Khulna,Marketplace,12,561.06,6732.73,3366.36,3366.36,0.511,CUST-1813,0,1642.04,55+
ORD-00232-2191,2022-08-21,Sports & Fitness,Sylhet,Mobile App,1,4214.3,4214.3,3034.3,1180.01,0.307,CUST-3850,0,1565.71,35-44
ORD-00232-2192,2022-08-21,Books & Stationery,Chittagong,Mobile App,3,403.05,1209.16,604.58,604.58,0.444,CUST-8961,0,1110.81,35-44
ORD-00232-2193,2022-08-21,Home & Garden,Dhaka,Store,14,4325.69,60559.63,42391.74,18167.89,0.299,CUST-2605,0,1949.9,25-34
ORD-00232-2194,2022-08-21,Sports & Fitness,Chittagong,Store,5,4226.68,21133.38,15216.03,5917.35,0.257,CUST-5284,0,2958.27,25-34
ORD-00232-2195,2022-08-21,Home & Garden,Chittagong,Online,11,3827.62,42103.84,29472.69,12631.15,0.261,CUST-6803,0,1977.32,18-24
ORD-00232-2196,2022-08-21,Electronics,Chittagong,Marketplace,11,17020.36,187224.01,146034.73,41189.28,0.242,CUST-1206,0,2751.17,35-44
ORD-00232-2197,2022-08-21,Clothing,Chittagong,Marketplace,11,2490.99,27400.88,16988.54,10412.33,0.423,CUST-3591,0,993.3,35-44
ORD-00233-2198,2022-08-22,Electronics,Khulna,Store,10,17867.66,178676.6,139367.75,39308.85,0.247,CUST-6296,0,392.06,25-34
ORD-00233-2199,2022-08-22,Food & Beverage,Rajshahi,Store,9,829.1,7461.88,4104.03,3357.85,0.507,CUST-5989,0,2197.57,18-24
ORD-00233-2200,2022-08-22,Food & Beverage,Chittagong,Online,1,751.61,751.61,413.39,338.22,0.507,CUST-6393,0,2599.29,45-54
ORD-00233-2201,2022-08-22,Electronics,Dhaka,Online,5,17909.95,89549.74,69848.8,19700.94,0.251,CUST-4022,0,2911.55,25-34
ORD-00234-2202,2022-08-23,Electronics,Chittagong,Store,12,15294.42,183533.06,143155.79,40377.27,0.2,CUST-9916,0,610.52,18-24
ORD-00234-2203,2022-08-23,Electronics,Dhaka,Online,11,17501.14,192512.51,150159.76,42352.75,0.207,CUST-8012,0,1749.88,18-24
ORD-00234-2204,2022-08-23,Food & Beverage,Sylhet,Marketplace,10,669.23,6692.3,3680.77,3011.54,0.46,CUST-5330,0,2981.98,35-44
ORD-00234-2205,2022-08-23,Food & Beverage,Chittagong,Online,2,648.52,1297.03,713.37,583.66,0.516,CUST-8965,0,2098.2,45-54
ORD-00235-2206,2022-08-24,Food & Beverage,Dhaka,Store,1,989.07,989.07,543.99,445.08,0.464,CUST-2755,0,1070.94,45-54
ORD-00235-2207,2022-08-24,Electronics,Rajshahi,Marketplace,13,13844.89,179983.59,140387.2,39596.39,0.236,CUST-3195,0,2693.1,45-54
ORD-00235-2208,2022-08-24,Clothing,Chittagong,Marketplace,11,2789.19,30681.11,19022.29,11658.82,0.397,CUST-9743,0,2499.34,45-54
ORD-00235-2209,2022-08-24,Clothing,Mymensingh,Mobile App,5,2024.68,10123.42,6276.52,3846.9,0.358,CUST-1345,0,1774.23,35-44
ORD-00235-2210,2022-08-24,Books & Stationery,Rajshahi,Mobile App,9,583.58,5252.21,2626.1,2626.1,0.525,CUST-1450,0,724.29,35-44
ORD-00235-2211,2022-08-24,Clothing,Sylhet,Marketplace,2,2041.44,4082.88,2531.39,1551.49,0.395,CUST-6915,0,2429.65,45-54
ORD-00235-2212,2022-08-24,Home & Garden,Dhaka,Mobile App,2,4169.89,8339.79,5837.85,2501.94,0.335,CUST-4588,0,2931.83,55+
ORD-00236-2213,2022-08-25,Books & Stationery,Chittagong,Online,9,539.62,4856.62,2428.31,2428.31,0.574,CUST-1401,0,1455.34,25-34
ORD-00236-2214,2022-08-25,Beauty & Personal Care,Khulna,Online,8,1828.55,14628.37,8484.45,6143.92,0.456,CUST-4534,0,744.87,35-44
ORD-00236-2215,2022-08-25,Food & Beverage,Sylhet,Online,13,664.66,8640.57,4752.31,3888.25,0.472,CUST-9544,0,2329.87,25-34
ORD-00237-2216,2022-08-26,Books & Stationery,Dhaka,Online,9,502.58,4523.24,2261.62,2261.62,0.548,CUST-9412,0,1395.97,18-24
ORD-00237-2217,2022-08-26,Beauty & Personal Care,Chittagong,Store,9,1878.66,16907.92,9806.59,7101.33,0.451,CUST-5993,0,1727.95,25-34
ORD-00237-2218,2022-08-26,Food & Beverage,Mymensingh,Mobile App,13,901.7,11722.08,6447.15,5274.94,0.457,CUST-2605,1,433.38,25-34
ORD-00237-2219,2022-08-26,Electronics,Mymensingh,Online,5,15660.46,78302.29,61075.79,17226.5,0.208,CUST-6345,0,2489.7,55+
ORD-00237-2220,2022-08-26,Home & Garden,Dhaka,Store,12,3997.33,47967.98,33577.59,14390.39,0.306,CUST-6837,0,2102.09,18-24
ORD-00237-2221,2022-08-26,Electronics,Rajshahi,Mobile App,6,17262.17,103573.04,80786.97,22786.07,0.202,CUST-3711,1,2733.36,45-54
ORD-00237-2222,2022-08-26,Home & Garden,Rajshahi,Online,5,3713.24,18566.19,12996.34,5569.86,0.344,CUST-6502,0,2932.47,45-54
ORD-00237-2223,2022-08-26,Beauty & Personal Care,Rajshahi,Mobile App,2,1605.68,3211.36,1862.59,1348.77,0.454,CUST-3922,0,858.66,45-54
ORD-00238-2224,2022-08-27,Electronics,Dhaka,Online,13,15406.15,200279.98,156218.38,44061.59,0.202,CUST-3186,0,2021.4,25-34
ORD-00238-2225,2022-08-27,Sports & Fitness,Dhaka,Online,11,5040.02,55440.2,39916.94,15523.25,0.264,CUST-1450,0,791.25,18-24
ORD-00238-2226,2022-08-27,Home & Garden,Dhaka,Mobile App,13,4333.11,56330.42,39431.29,16899.13,0.294,CUST-3365,0,2667.71,25-34
ORD-00238-2227,2022-08-27,Clothing,Dhaka,Online,1,3109.45,3109.45,1927.86,1181.59,0.336,CUST-6748,0,891.85,35-44
ORD-00238-2228,2022-08-27,Electronics,Rajshahi,Store,6,17530.18,105181.09,82041.25,23139.84,0.245,CUST-5418,0,214.85,35-44
ORD-00239-2229,2022-08-28,Home & Garden,Chittagong,Online,9,3703.82,33334.39,23334.07,10000.32,0.329,CUST-9310,0,1167.26,25-34
ORD-00239-2230,2022-08-28,Home & Garden,Sylhet,Store,6,3877.84,23267.02,16286.92,6980.11,0.345,CUST-8334,0,1762.79,25-34
ORD-00239-2231,2022-08-28,Sports & Fitness,Dhaka,Online,9,4136.27,37226.41,26803.01,10423.39,0.27,CUST-7410,0,1824.02,35-44
ORD-00239-2232,2022-08-28,Food & Beverage,Chittagong,Online,4,682.12,2728.46,1500.65,1227.81,0.412,CUST-5026,0,353.34,18-24
ORD-00239-2233,2022-08-28,Electronics,Dhaka,Online,4,12640.5,50562.01,39438.37,11123.64,0.246,CUST-8498,0,1148.28,35-44
ORD-00240-2234,2022-08-29,Food & Beverage,Dhaka,Online,7,806.62,5646.37,3105.5,2540.87,0.461,CUST-7812,0,710.75,45-54
ORD-00240-2235,2022-08-29,Beauty & Personal Care,Mymensingh,Mobile App,1,2069.8,2069.8,1200.48,869.32,0.417,CUST-1260,0,912.14,45-54
ORD-00240-2236,2022-08-29,Beauty & Personal Care,Mymensingh,Store,7,1596.62,11176.33,6482.27,4694.06,0.481,CUST-5286,0,1494.91,55+
ORD-00240-2237,2022-08-29,Clothing,Chittagong,Store,13,2084.88,27103.46,16804.14,10299.31,0.419,CUST-9297,0,2093.54,35-44
ORD-00241-2238,2022-08-30,Food & Beverage,Sylhet,Online,13,753.0,9789.06,5383.99,4405.08,0.485,CUST-8922,0,2769.72,25-34
ORD-00241-2239,2022-08-30,Clothing,Chittagong,Online,8,2475.89,19807.15,12280.43,7526.72,0.36,CUST-3492,0,2395.57,35-44
ORD-00241-2240,2022-08-30,Clothing,Dhaka,Mobile App,8,2952.06,23616.5,14642.23,8974.27,0.394,CUST-9511,0,998.19,18-24
ORD-00241-2241,2022-08-30,Sports & Fitness,Chittagong,Mobile App,3,4655.05,13965.14,10054.9,3910.24,0.316,CUST-2127,0,1054.54,45-54
ORD-00241-2242,2022-08-30,Clothing,Dhaka,Mobile App,8,2106.34,16850.76,10447.47,6403.29,0.425,CUST-3535,0,601.73,35-44
ORD-00242-2243,2022-08-31,Sports & Fitness,Dhaka,Mobile App,4,4757.49,19029.96,13701.57,5328.39,0.262,CUST-3447,0,461.54,35-44
ORD-00242-2244,2022-08-31,Electronics,Dhaka,Online,5,16482.97,82414.85,64283.58,18131.27,0.22,CUST-7545,0,2443.92,35-44
ORD-00242-2245,2022-08-31,Electronics,Chittagong,Online,6,12461.45,74768.68,58319.57,16449.11,0.194,CUST-3197,0,1903.85,25-34
